family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_ties
random_regular,100,8,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,9,4.908888888888889,0.189438518888844,5.785138373060928,0.189438518888844,3.0000000000000018,-2.785138373060928,1,78.0,0.0003377909306436,128.0,0.0012207077816128,135.0,0.0018915419932454,137.0,0.6710456248838454,134.0,0.0538366669788956,137.0,0,0
random_regular,100,9,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.03,9,4.776969696969697,0.2119655130015012,5.751557641607513,0.2119655130015012,3.000000000000001,-2.751557641607509,1,77.0,0.0003437909763306,124.0,0.0008679169695824,134.0,0.0017838329076766,134.0,0.5264466248918325,131.0,0.0498130419291555,134.0,0,0
random_regular,100,10,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,9,4.8816161616161615,0.2147406828114205,5.769354645254922,0.2147406828114205,2.999999999999999,-2.7693546452549187,1,81.0,0.0003493339754641,127.0,0.0010478331241756,134.0,0.0018700410146266,136.0,0.4539222081657499,126.0,0.0508582920301705,136.0,0,0
random_regular,100,11,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.03,9,4.855353535353536,0.2111231745554089,5.799491095864305,0.2111231745554089,2.9999999999999996,-2.799491095864308,1,80.0,0.000352167058736,127.0,0.0008683749474585,134.0,0.0017943340353667,135.0,0.5186341248918325,130.0,0.0504377922043204,135.0,0,0
random_regular,100,12,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,10,5.014141414141414,0.156619834999809,5.805064611789887,0.156619834999809,3.0000000000000004,-2.805064611789886,1,67.0,0.0003481670282781,132.0,0.0013988749124109,137.0,0.0017927500884979,137.0,0.6602495829574764,131.0,0.0492778751067817,137.0,0,0
random_regular,100,13,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.03,9,4.778585858585859,0.2573740444608178,5.734569976129683,0.2573740444608178,3.0000000000000013,-2.7345699761296816,1,64.0,0.0003072498366236,126.0,0.0007961250375956,133.0,0.0018058749847114,134.0,0.6215278748422861,122.0,0.050032083177939,134.0,0,0
random_regular,100,14,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.01,9,4.691919191919192,0.2541489927891749,5.8064394798335615,0.2541489927891749,2.9999999999999996,-2.8064394798335583,1,64.0,0.0003334579523652,127.0,0.0010495828464627,135.0,0.0018037920817732,137.0,0.3855908329132944,119.0,0.0504969169851392,137.0,0,0
random_regular,100,15,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.05,10,4.968080808080808,0.1766870426589479,5.783363476005343,0.1766870426589479,3.0000000000000004,-2.7833634760053436,1,83.0,0.0003210001159459,124.0,0.0009505408816039,136.0,0.0016085421666502,135.0,0.5533615830354393,126.0,0.0514040421694517,136.0,0,0
random_regular,100,16,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,8,4.8791919191919195,0.2169938575818242,5.7672534529452895,0.2169938575818242,2.9999999999999996,-2.7672534529452912,1,69.0,0.0003349999897181,130.0,0.0010453339200466,134.0,0.0018109581433236,135.0,0.4502095421776175,129.0,0.0480957911349833,135.0,0,0
random_regular,100,17,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,9,4.99030303030303,0.1413117592694681,5.851831046305145,0.1413117592694681,2.9999999999999996,-2.851831046305145,1,71.0,0.0003556250594556,126.0,0.0010438750032335,136.0,0.0018459160346537,138.0,0.5962313329800963,125.0,0.0503867920488119,138.0,0,0
random_regular,100,18,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,8,4.747474747474747,0.2382256259700906,5.776381107761959,0.2382256259700906,2.999999999999999,-2.7763811077619622,1,73.0,0.0003483749460428,127.0,0.0010568748693913,134.0,0.0017941670957952,134.0,0.5526845420245081,123.0,0.0519032918382436,134.0,0,0
random_regular,100,19,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.03,8,4.782828282828283,0.2787050685466665,5.750461290464456,0.2787050685466665,3.0,-2.750461290464459,1,80.0,0.0003517500590533,122.0,0.0008642917964607,135.0,0.0016613327898085,135.0,0.4932917919941246,126.0,0.0524520000908523,135.0,0,0
random_regular,100,20,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.01,8,4.7715151515151515,0.223269180873613,5.747258468761315,0.223269180873613,3.0000000000000004,-2.747258468761311,1,77.0,0.0003414580132812,125.0,0.0010588751174509,133.0,0.0018257079645991,134.0,0.9679487498942764,123.0,0.0514833340421319,134.0,0,0
random_regular,100,21,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,9,4.905858585858586,0.1876168078992064,5.812970370106315,0.1876168078992064,3.0,-2.81297037010632,1,81.0,0.0003466671332716,128.0,0.0010402919724583,133.0,0.001791208051145,136.0,0.4207989159040153,122.0,0.0514316670596599,136.0,0,0
random_regular,100,22,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.01,9,4.748282828282829,0.2661316883561301,5.759395484625091,0.2661316883561301,3.0,-2.759395484625091,1,79.0,0.0003464159090071,121.0,0.0008658331353217,136.0,0.001782540930435,136.0,0.5530778751708567,126.0,0.0511253750883042,136.0,0,0
random_regular,100,23,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,8,4.734949494949495,0.261572610562546,5.771115344600089,0.261572610562546,3.0000000000000004,-2.771115344600099,1,69.0,0.0003374170046299,129.0,0.0008667497895658,134.0,0.0017803749069571,136.0,0.4172353327739984,127.0,0.0492162909358739,136.0,0,0
random_regular,100,24,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.0,9,4.744040404040404,0.2579528945250493,5.803833789032675,0.2579528945250493,3.0,-2.8038337890326717,1,72.0,0.0003220001235604,122.0,0.0009533329866826,137.0,0.001661374932155,136.0,0.4184019998647272,125.0,0.049965042155236,137.0,0,0
random_regular,100,25,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.02,9,4.85979797979798,0.1827065505701677,5.7765869358533255,0.1827065505701677,2.999999999999998,-2.7765869358533424,1,69.0,0.0003085420466959,125.0,0.0009838750120252,136.0,0.0020999170374125,135.0,0.4844047499354929,125.0,0.0495077921077609,136.0,0,0
random_regular,100,26,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.04,10,5.122424242424242,0.1604592489601032,5.79179843537296,0.1604592489601032,3.0000000000000004,-2.7917984353729577,1,76.0,0.0003173749428242,127.0,0.000791166210547,135.0,0.001735916128382,135.0,0.6586127921473235,126.0,0.0507285830099135,135.0,0,0
random_regular,100,27,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.03,9,4.861818181818182,0.1809012764242001,5.77616630769117,0.1809012764242001,3.0,-2.776166307691167,1,77.0,0.0004186248406767,128.0,0.0008507079910486,135.0,0.0018738331273198,136.0,0.4578106249682605,124.0,0.0493907500058412,136.0,0,0
random_regular,100,28,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.0,8,4.796363636363636,0.2084294266561102,5.786102590305053,0.2084294266561102,3.0,-2.7861025903050542,1,89.0,0.0003313748165965,128.0,0.0007903340738266,134.0,0.0016847909428179,136.0,0.5210309159010649,132.0,0.053011666983366,136.0,0,0
random_regular,100,29,150,100,150,0.0303030303030303,3.0,3,3,0.0,0.0,8,4.754141414141414,0.2532999888776917,5.807038043734818,0.2532999888776917,3.0,-2.8070380437348184,1,79.0,0.0003402919974178,124.0,0.0008611672092229,138.0,0.0017778340261429,138.0,0.7819682080298662,126.0,0.0501539169345051,138.0,0,0
random_regular,200,0,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.793417085427135,0.204070844019456,5.783457255032548,0.204070844019456,2.999999999999999,-2.7834572550325407,1,146.0,0.0004462499637156,258.0,0.0029859589412808,270.0,0.0055040419101715,268.0,6.7306199579034,256.0,0.054776000091806,270.0,0,0
random_regular,200,1,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.775829145728643,0.1869982824318315,5.795841791922241,0.1869982824318315,2.9999999999999982,-2.7958417919222396,1,139.0,0.0004427500534802,256.0,0.0019240421243011,272.0,0.0048585829790681,268.0,5.061856291955337,247.0,0.0519355409778654,272.0,0,0
random_regular,200,2,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,11,5.938291457286432,0.1543146372953162,5.816079317913378,0.1543146372953162,2.9999999999999996,-2.8160793179133754,1,141.0,0.0004464578814804,261.0,0.0022569170687347,274.0,0.0052888749632984,273.0,5.363569207955152,267.0,0.0533592500723898,274.0,0,0
random_regular,200,3,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.0,10,5.797135678391959,0.1904833849791168,5.8123225623632235,0.1904833849791168,3.0,-2.812322562363226,1,142.0,0.0005036671645939,254.0,0.0025113751180469,275.0,0.0053375421557575,274.0,3.1610967500600964,254.0,0.0523163329344242,275.0,0,0
random_regular,200,4,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.796231155778894,0.2002731345989054,5.820003159451139,0.2002731345989054,3.0000000000000018,-2.82000315945113,1,143.0,0.0004480420611798,250.0,0.0018881252035498,275.0,0.0047783330082893,276.0,5.714804792078212,261.0,0.0539352919440716,276.0,0,0
random_regular,200,5,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.780904522613065,0.1953884388017928,5.839961140482824,0.1953884388017928,3.0,-2.839961140482816,1,145.0,0.0003922500181943,252.0,0.0017066670116037,275.0,0.0047959999646991,274.0,3.1745645839255303,255.0,0.0542585831135511,275.0,0,0
random_regular,200,6,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,11,5.8166331658291455,0.1767853196254982,5.796051464491306,0.1767853196254982,2.999999999999999,-2.7960514644913137,1,168.0,0.0004621250554919,251.0,0.0018901661969721,272.0,0.0048329590354114,271.0,4.378011374967173,253.0,0.0492440001107752,272.0,0,0
random_regular,200,7,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.806633165829146,0.1872487467450426,5.794990859221715,0.1872487467450426,3.0000000000000018,-2.7949908592217168,1,142.0,0.0004424580838531,252.0,0.002617249963805,272.0,0.0047847079113125,271.0,3.348325417144224,256.0,0.0552054578438401,272.0,0,0
random_regular,200,8,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.783819095477387,0.2102725252859124,5.784424046671781,0.2102725252859124,2.9999999999999996,-2.784424046671786,1,141.0,0.0005597500130534,250.0,0.0024036669638007,268.0,0.0069868748541921,269.0,3.433714292012155,258.0,0.0516635831445455,269.0,0,0
random_regular,200,9,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.0,10,5.832010050251256,0.196097419208722,5.82845680772124,0.196097419208722,3.0,-2.828456807721228,1,144.0,0.000498958164826,258.0,0.0021300828084349,275.0,0.0059966670814901,271.0,3.435953374952078,255.0,0.050541500095278,275.0,0,0
random_regular,200,10,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.02,10,5.789195979899498,0.198630249568666,5.801509650599408,0.198630249568666,3.0000000000000027,-2.801509650599409,1,146.0,0.0004528751596808,249.0,0.0019143330864608,270.0,0.0047832920681685,269.0,4.643733083968982,248.0,0.0530506658833473,270.0,0,0
random_regular,200,11,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.822311557788945,0.1910911207056243,5.805634345945065,0.1910911207056243,2.9999999999999964,-2.8056343459450614,1,143.0,0.0004588330630213,253.0,0.0026052079629153,271.0,0.0055432920344173,268.0,3.651623582933098,252.0,0.0514867499005049,271.0,0,0
random_regular,200,12,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.0,9,5.683718592964824,0.2079226173308037,5.806570438878158,0.2079226173308037,3.0000000000000018,-2.8065704388781536,1,151.0,0.0005072499625384,252.0,0.0021136249415576,269.0,0.0053332920651882,270.0,6.7455415420699865,257.0,0.0535208750516176,270.0,0,0
random_regular,200,13,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.8235175879396985,0.1791284402890934,5.803519778412894,0.1791284402890934,2.999999999999999,-2.8035197784128925,1,156.0,0.0004764590412378,252.0,0.0019064580556005,276.0,0.0049972501583397,269.0,3.1142734580207616,250.0,0.0523811669554561,276.0,0,0
random_regular,200,14,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.831708542713568,0.1913296363616763,5.779776966808015,0.1913296363616763,3.0,-2.7797769668080172,1,150.0,0.0004520830698311,250.0,0.0015348750166594,271.0,0.0047413748688995,270.0,3.617156666936353,246.0,0.0535641249734908,271.0,0,0
random_regular,200,15,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.765979899497488,0.1871560991696224,5.829541346676101,0.1871560991696224,2.9999999999999956,-2.8295413466760997,1,148.0,0.0004652920179069,255.0,0.0015646249521523,276.0,0.0047860410995781,274.0,3.34130641608499,247.0,0.0514982079621404,276.0,0,0
random_regular,200,16,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.02,10,5.815477386934673,0.2009345814531168,5.789599409501505,0.2009345814531168,2.9999999999999987,-2.789599409501512,1,153.0,0.0004816248547285,250.0,0.0015379160176962,269.0,0.0047965829726308,268.0,4.034908792003989,250.0,0.0524011251982301,269.0,0,0
random_regular,200,17,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.787085427135678,0.1936211745926778,5.791450276641415,0.1936211745926778,3.0000000000000018,-2.791450276641417,1,163.0,0.0007541249506175,253.0,0.0014011659659445,270.0,0.0048065418377518,269.0,3.601789792068302,254.0,0.052895792061463,270.0,0,0
random_regular,200,18,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.0,10,5.758994974874372,0.2024509532949565,5.821558930167057,0.2024509532949565,2.999999999999999,-2.8215589301670687,1,151.0,0.0004569159355014,260.0,0.0018947501666843,275.0,0.0054691249970346,273.0,4.311473499983549,255.0,0.0535792498849332,275.0,0,0
random_regular,200,19,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.7853266331658295,0.1855778586876372,5.804475041824999,0.1855778586876372,2.9999999999999987,-2.804475041825001,1,132.0,0.0004642920102924,247.0,0.0018897079862654,271.0,0.0049220828805118,268.0,6.947246083058417,255.0,0.0527033749967813,271.0,0,0
random_regular,200,20,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.857839195979899,0.1772720812008894,5.791236634471766,0.1772720812008894,3.0000000000000027,-2.7912366344717707,1,142.0,0.0004407500382512,246.0,0.0018844159785658,272.0,0.0051682088524103,268.0,5.85197174991481,252.0,0.0515515829902142,272.0,0,0
random_regular,200,21,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.74643216080402,0.218003301740158,5.790979344796019,0.218003301740158,2.9999999999999996,-2.790979344796023,1,154.0,0.0004570828750729,248.0,0.001894999993965,273.0,0.0047397089656442,268.0,4.478637959109619,255.0,0.0500543329399079,273.0,0,0
random_regular,200,22,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.781105527638191,0.2148122752510698,5.785408629783201,0.2148122752510698,2.999999999999998,-2.785408629783196,1,149.0,0.0004487088881433,258.0,0.0022518329787999,271.0,0.0047869589179754,270.0,3.539806874934584,254.0,0.0511702499352395,271.0,0,0
random_regular,200,23,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.774371859296482,0.2182165262763786,5.811399750926852,0.2182165262763786,3.000000000000001,-2.811399750926855,1,156.0,0.000453625107184,257.0,0.0019032089039683,273.0,0.0047710421495139,271.0,2.8140661250799894,254.0,0.054757083998993,273.0,0,0
random_regular,200,24,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.015,10,5.914321608040201,0.1765987256991444,5.815078167951486,0.1765987256991444,2.9999999999999973,-2.8150781679514885,1,161.0,0.0005442919209599,252.0,0.0021155420690774,272.0,0.0053911248687654,271.0,3.7101728750858456,257.0,0.0529585829935967,272.0,0,0
random_regular,200,25,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,10,5.878391959798995,0.1657756750179095,5.8244537488904715,0.1657756750179095,3.0000000000000027,-2.8244537488904737,1,142.0,0.0004515422042459,252.0,0.0019862081389874,269.0,0.0053438749164342,272.0,3.5636111251078546,257.0,0.0538940830156207,272.0,0,0
random_regular,200,26,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.782562814070352,0.1935643996525505,5.817490251510692,0.1935643996525505,2.9999999999999982,-2.8174902515106894,1,149.0,0.0004031250718981,255.0,0.0016878750175237,275.0,0.0048020419199019,273.0,3.552220042096451,250.0,0.0519905409310013,275.0,0,0
random_regular,200,27,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.005,10,5.789195979899498,0.1924484481009826,5.820222099541209,0.1924484481009826,2.999999999999997,-2.8202220995412066,1,151.0,0.0004722080193459,254.0,0.0015437910333275,271.0,0.0053463750518858,273.0,5.850041875150055,261.0,0.0520285000093281,273.0,0,0
random_regular,200,28,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,11,5.8594472361809045,0.1623287384860173,5.81044263650715,0.1623287384860173,2.9999999999999987,-2.8104426365071524,1,151.0,0.0004549589939415,256.0,0.0022477090824395,272.0,0.0048012090846896,270.0,4.314823125023395,254.0,0.0545584158971905,272.0,0,0
random_regular,200,29,300,200,300,0.0150753768844221,3.0,3,3,0.0,0.01,11,5.824321608040201,0.1952159913540574,5.803661467894421,0.1952159913540574,2.9999999999999982,-2.8036614678944276,1,141.0,0.0006599579937756,262.0,0.0022865419741719,272.0,0.0051449169404804,270.0,3.429607167141512,252.0,0.0512190000154078,272.0,0,0
barabasi_albert,20,0,51,20,51,0.2684210526315789,5.1,12,3,2.7184554438136375,0.3358838383838384,3,1.831578947368421,1.8996564447608428,13.294547239616252,1.8996564447608428,6.213223914843908,-3.500905239797,1,32.0,0.0002095000818371,38.0,0.0002585828769952,37.0,0.0004352501127868,39.0,0.0130735840648412,38.0,0.0485088750720024,39.0,0,0
barabasi_albert,20,1,51,20,51,0.2684210526315789,5.1,14,1,3.0643106892089125,0.4435778110778111,3,1.8368421052631576,0.9652628869243808,15.101146337558625,0.9652628869243808,6.523079337213659,-3.513284740055183,1,23.0,0.0002186249475926,36.0,0.0003019999712705,36.0,0.0004423330537974,38.0,0.0110878751147538,36.0,0.0423901251051574,38.0,0,0
barabasi_albert,20,2,51,20,51,0.2684210526315789,5.1,11,3,2.188606862823929,0.30752886002886,3,1.8789473684210527,1.62644971765532,12.3435437693711,1.62644971765532,5.930998777262692,-3.7335085556330134,1,22.0,0.0002060828264802,35.0,0.000256499974057,38.0,0.0004822500050067,40.0,0.0139740000013262,38.0,0.0454826250206679,40.0,0,0
barabasi_albert,20,3,51,20,51,0.2684210526315789,5.1,9,3,1.972308292331602,0.2152380952380952,4,1.9052631578947368,1.6239496271632856,11.14821803560658,1.6239496271632856,5.879151189767328,-3.826070940468976,1,27.0,0.0002230000682175,39.0,0.0003033748362213,40.0,0.0004978340584784,40.0,0.0130236661061644,40.0,0.0420732910279184,40.0,0,1
barabasi_albert,20,4,51,20,51,0.2684210526315789,5.1,13,2,2.879236009777594,0.4378418803418803,3,1.8578947368421053,1.5684941491977642,14.273510415981317,1.5684941491977642,6.295728965446085,-3.7768338867642934,1,22.0,0.000212708953768,38.0,0.0002987079787999,36.0,0.0005192500539124,39.0,0.0143878750968724,36.0,0.0448479999322444,39.0,0,0
barabasi_albert,20,5,51,20,51,0.2684210526315789,5.1,13,3,2.643860813280457,0.4041192141192141,3,1.8894736842105264,1.6024819025874202,14.142810274290678,1.6024819025874202,6.267479521272136,-3.604048788092054,1,23.0,0.0001887078396975,37.0,0.0002741659991443,38.0,0.0004062079824507,39.0,0.0128933330997824,39.0,0.0436139579396694,39.0,0,1
barabasi_albert,20,6,51,20,51,0.2684210526315789,5.1,11,3,2.3,0.3794769119769119,3,1.9,1.6072428499471378,12.442871395422651,1.6072428499471378,6.044648154227941,-3.6706066334423983,1,24.0,0.0002777921035885,36.0,0.0002571661025285,38.0,0.0004750830121338,40.0,0.0124166668392717,36.0,0.0428530829958617,40.0,0,0
barabasi_albert,20,7,51,20,51,0.2684210526315789,5.1,12,3,2.5079872407968904,0.3185425685425685,3,1.8789473684210527,1.677783336221803,13.270261096170952,1.677783336221803,6.099568367292022,-3.94241643797107,1,19.0,0.0001928750425577,40.0,0.0002960828132927,37.0,0.0004716250114142,40.0,0.0116611251141875,40.0,0.0432346670422703,40.0,0,1
barabasi_albert,20,8,51,20,51,0.2684210526315789,5.1,12,3,2.5079872407968904,0.4126370851370851,3,1.868421052631579,1.6979538679594313,13.235006590896932,1.6979538679594313,6.125817400173233,-3.4549013381455698,1,24.0,0.0002851251047104,36.0,0.0006481669843196,38.0,0.0008264170028269,38.0,0.0110444580204784,33.0,0.0434715838637203,38.0,0,0
barabasi_albert,20,9,51,20,51,0.2684210526315789,5.1,11,1,2.467792535850613,0.4043109668109668,4,1.9052631578947368,0.91829725989626,12.48176421898704,0.91829725989626,6.128663355218379,-3.5702912236582853,1,23.0,0.0001961670350283,36.0,0.0002371668815612,39.0,0.000404916005209,39.0,0.011662040837109,34.0,0.0408882920164614,39.0,0,0
barabasi_albert,20,10,51,20,51,0.2684210526315789,5.1,10,3,2.5670995305986875,0.2938492063492063,3,1.8421052631578947,1.7673146054510391,12.198057380213816,1.7673146054510391,6.108616225900402,-3.9643174406299546,1,27.0,0.0002010830212384,36.0,0.0002710840199142,40.0,0.0004857920575886,40.0,0.011068542022258,38.0,0.0468230829574167,40.0,0,0
barabasi_albert,20,11,51,20,51,0.2684210526315789,5.1,13,3,2.4269322199023193,0.4027564102564102,3,1.873684210526316,1.6133516864085848,14.217699426284714,1.6133516864085848,6.06675860599098,-3.578403590641426,1,30.0,0.0002078327815979,33.0,0.0002509171608835,37.0,0.0004503328818827,38.0,0.0130101251415908,38.0,0.0408412921242415,38.0,0,1
barabasi_albert,20,12,51,20,51,0.2684210526315789,5.1,12,2,2.4269322199023193,0.3183838383838384,3,1.873684210526316,1.4010080167044592,13.268883360799204,1.4010080167044592,6.09198760021878,-3.362091546044681,1,19.0,0.0001911660656332,36.0,0.0003531659021973,37.0,0.0004240411799401,39.0,0.0120545839890837,39.0,0.043018541065976,39.0,0,1
barabasi_albert,20,13,51,20,51,0.2684210526315789,5.1,13,2,2.913760456866693,0.5210622710622711,3,1.8578947368421053,1.446618989706994,14.151768424148274,1.446618989706994,6.427853546545303,-3.1842189054780405,1,25.0,0.0001955409534275,37.0,0.0002767499536275,36.0,0.0004452499561011,37.0,0.0104469580110162,37.0,0.042484916979447,37.0,0,1
barabasi_albert,20,14,51,20,51,0.2684210526315789,5.1,14,3,3.1128764832546763,0.5217632367632368,3,1.8526315789473684,1.462741216810794,15.12016950089695,1.462741216810794,6.534725340654863,-3.2481498851239525,1,17.0,0.0001935418695211,35.0,0.0002717499155551,37.0,0.0005105419550091,37.0,0.0122295841574668,37.0,0.043685209006071,37.0,0,1
barabasi_albert,20,15,51,20,51,0.2684210526315789,5.1,12,3,2.5865034312755126,0.3789502164502164,3,1.8894736842105264,1.4621431260436315,13.230804680003388,1.4621431260436315,6.2044439763477754,-3.5959271655600342,1,25.0,0.0001970832236111,37.0,0.0004111248999834,36.0,0.0011733749415725,39.0,0.0141888328362256,39.0,0.0427192079368978,39.0,0,1
barabasi_albert,20,16,51,20,51,0.2684210526315789,5.1,10,3,2.5079872407968904,0.3142460317460317,3,1.8368421052631576,1.809952508481662,12.13158594062924,1.809952508481662,6.049399519065281,-3.755002890297252,1,30.0,0.0001975828781723,36.0,0.0002445001155138,37.0,0.0004345839843153,39.0,0.011907042004168,38.0,0.0428697078023105,39.0,0,0
barabasi_albert,20,17,51,20,51,0.2684210526315789,5.1,14,1,2.947880594596735,0.3820604395604395,3,1.831578947368421,0.9704645156436682,15.135739714851203,0.9704645156436682,6.374887284077474,-3.4582806676050404,1,29.0,0.0002021670807152,34.0,0.0006128328386694,38.0,0.0009463331662118,38.0,0.0122946670744568,38.0,0.0435385419987142,38.0,0,1
barabasi_albert,20,18,51,20,51,0.2684210526315789,5.1,11,3,2.233830790368867,0.3263888888888889,3,1.8421052631578947,1.7472765479036076,12.423071850486837,1.7472765479036076,5.95193914142668,-3.6402970223945057,1,22.0,0.0002042909618467,37.0,0.0003001249860972,38.0,0.0004412909038364,39.0,0.0129879170563071,37.0,0.0432962498161941,39.0,0,0
barabasi_albert,20,19,51,20,51,0.2684210526315789,5.1,9,3,1.9974984355438177,0.3305555555555555,4,1.926315789473684,1.4700995114022444,10.715701517969814,1.4700995114022444,5.804686965262569,-3.837196931722614,1,23.0,0.000216833082959,37.0,0.0002784579992294,39.0,0.0004722499288618,40.0,0.0106728749815374,38.0,0.0417548750992864,40.0,0,0
barabasi_albert,20,20,51,20,51,0.2684210526315789,5.1,14,1,3.047950130825634,0.3851914751914752,3,1.8368421052631576,0.952825115363325,15.138085560697984,0.952825115363325,6.471568561377907,-3.352178003755674,1,21.0,0.0001902908552438,38.0,0.0002573339734226,36.0,0.0004094999749213,38.0,0.0125995830167084,38.0,0.0418337080627679,38.0,0,1
barabasi_albert,20,21,51,20,51,0.2684210526315789,5.1,12,3,2.364318083507378,0.3029004329004329,3,1.863157894736842,1.3169883939589957,13.26845222797128,1.3169883939589957,6.059441383322263,-3.725606645086694,1,25.0,0.0002156668342649,35.0,0.0002377501223236,39.0,0.0004069169517606,39.0,0.0123972080182284,38.0,0.0447185421362519,39.0,0,0
barabasi_albert,20,22,51,20,51,0.2684210526315789,5.1,12,3,2.3853720883753127,0.2902164502164502,3,1.8789473684210527,1.74342793975821,13.266361894643632,1.74342793975821,6.102587357346611,-3.586954631289221,1,17.0,0.0001938329078257,36.0,0.0002347079571336,37.0,0.0004184590652585,39.0,0.0120172910392284,36.0,0.0406572909560054,39.0,0,0
barabasi_albert,20,23,51,20,51,0.2684210526315789,5.1,15,3,2.99833287011299,0.471017316017316,3,1.8210526315789477,1.6626753802326766,16.10833163570365,1.6626753802326766,6.359281647807436,-3.7236985541057983,1,26.0,0.0001946669071912,36.0,0.0002352080773562,37.0,0.0004441670607775,38.0,0.0133066249545663,37.0,0.0463188749272376,38.0,0,0
barabasi_albert,20,24,51,20,51,0.2684210526315789,5.1,12,3,2.861817604250837,0.4258585858585858,3,1.8368421052631576,1.7764014702781934,13.54157226914193,1.7764014702781934,6.239883123269654,-3.7626034432888167,1,24.0,0.0001947910059243,35.0,0.0002333750016987,38.0,0.0004381251055747,39.0,0.0123641660902649,39.0,0.0408862500917166,39.0,0,1
barabasi_albert,20,25,51,20,51,0.2684210526315789,5.1,11,2,2.5475478405713994,0.3865800865800866,3,1.8894736842105264,1.433144628968496,12.365844143671618,1.433144628968496,6.151217157045702,-3.5676506932625545,1,28.0,0.0001945002004504,37.0,0.0002333750016987,36.0,0.0003995830193161,39.0,0.0132302499841898,35.0,0.0451104999519884,39.0,0,0
barabasi_albert,20,26,51,20,51,0.2684210526315789,5.1,11,2,2.3853720883753127,0.3946825396825396,3,1.868421052631579,1.638376485740307,12.320066320875924,1.638376485740307,6.004837717714941,-3.501289737272346,1,24.0,0.0002184999175369,38.0,0.0003434170503169,38.0,0.0004157919902354,38.0,0.0118355001322925,35.0,0.0416401249822229,38.0,0,0
barabasi_albert,20,27,51,20,51,0.2684210526315789,5.1,13,3,2.7730849247724096,0.4713461538461538,3,1.8578947368421053,1.71256754545343,14.201788865485332,1.71256754545343,6.231265585631224,-3.46103657918523,1,20.0,0.0001904999371618,35.0,0.0002346248365938,39.0,0.0004016251768916,39.0,0.0138168749399483,38.0,0.0457798328716307,39.0,0,0
