family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gw_fallback,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_ties
erdos_renyi,50,3,188,50,188,0.15346938775510205,7.52,14,3,2.5941472587345538,0.15618592518592517,4,2.1077551020408163,2.1550148389322605,16.029014508981398,2.1550148389322605,8.397168009943709,-4.861472612052034,1,91.0,0.00030462500581052154,137.0,0.0007536670018453151,135.0,0.0013262499996926636,139.0,0.05771191600069869,False,137.0,0.035978667001472786,139.0,0,0
erdos_renyi,50,4,184,50,184,0.15020408163265306,7.36,12,3,2.24285532302019,0.14683116883116884,4,2.1412244897959183,2.0525077157850347,14.737651561123249,2.0525077157850347,8.105036018635644,-4.639991102589433,1,94.0,0.00031904099887469783,129.0,0.0007449170007021166,133.0,0.0011483749985927716,134.0,0.0489475409995066,False,132.0,0.04160616699664388,134.0,0,0
erdos_renyi,50,5,169,50,169,0.13795918367346938,6.76,14,2,2.486443242867208,0.14218681318681317,4,2.180408163265306,1.4612266272892165,16.15516447377469,1.4612266272892165,7.61274880887852,-4.83761497193264,1,80.0,0.00029200000426499173,119.0,0.0006913339966558851,123.0,0.0011182499947608449,125.0,0.07459241699689301,False,123.0,0.03497691600205144,125.0,0,0
erdos_renyi,50,6,183,50,183,0.1493877551020408,7.32,14,2,2.556873090319502,0.15376057276057276,4,2.137142857142857,1.619419162750697,15.875178532348722,1.619419162750697,8.288290890421203,-4.681372138276016,1,87.0,0.00029091699980199337,135.0,0.000771625003835652,126.0,0.0012446659966371953,135.0,0.048203291997197084,False,134.0,0.03485779200127581,135.0,0,0
erdos_renyi,50,7,165,50,165,0.1346938775510204,6.6,12,3,2.253885533916929,0.1226969696969697,4,2.226122448979592,1.8275315593827208,13.811111066802459,1.8275315593827208,7.404047160931005,-4.770506286644197,1,85.0,0.0002770409992081113,124.0,0.0006827909965068102,122.0,0.0012376249942462891,128.0,0.059126459003891796,False,128.0,0.03320891699695494,128.0,0,1
erdos_renyi,50,8,191,50,191,0.15591836734693879,7.64,14,2,2.5436980952935433,0.1421949161949162,4,2.116734693877551,1.6746304860609957,16.25438847378596,1.6746304860609957,8.532379518352853,-5.199145356190153,1,86.0,0.00028212500183144584,136.0,0.0007500409992644563,134.0,0.0011622910024016164,142.0,0.050757290999172255,False,138.0,0.03758020800160011,142.0,0,0
erdos_renyi,50,9,195,50,195,0.15918367346938775,7.8,12,1,2.349468024894146,0.14564935064935064,4,2.1110204081632653,0.8310197877406571,15.478858891228468,0.8310197877406571,8.526810904087476,-5.449564113611247,1,86.0,0.00031195799965644255,144.0,0.0014154170057736337,147.0,0.0013602090039057657,147.0,0.05681958400236908,False,147.0,0.03656300000147894,147.0,0,1
erdos_renyi,50,10,186,50,186,0.15183673469387754,7.44,13,4,2.201454064930722,0.12478410478410477,4,2.1110204081632653,2.379216182272147,15.289826140026307,2.379216182272147,8.182020261967436,-5.026871691708418,1,86.0,0.000317083002300933,122.0,0.0008990419955807738,132.0,0.0011995000022579916,139.0,0.0593425839979318,False,130.0,0.03383745899918722,139.0,0,0
erdos_renyi,50,11,172,50,172,0.1404081632653061,6.88,11,1,2.196724834839357,0.16705627705627704,4,2.2244897959183674,0.8239546518492772,14.20676355351554,0.8239546518492772,7.656519354082819,-4.852401394752938,1,78.0,0.0002957920005428605,119.0,0.0008384169996134005,129.0,0.0012557919981190935,129.0,0.07596679100242909,False,125.0,0.03327887500199722,129.0,0,0
erdos_renyi,50,12,160,50,160,0.1306122448979592,6.4,12,2,2.4738633753705965,0.13024531024531025,4,2.2555102040816326,1.4550859814768835,14.086413977670047,1.4550859814768835,7.346548848200824,-4.665311700885956,1,90.0,0.00031149999995250255,122.0,0.000818000000435859,120.0,0.0010867080054595135,122.0,0.059011083001678344,False,123.0,0.03455045799637446,122.0,1,0
erdos_renyi,50,13,179,50,179,0.14612244897959184,7.16,13,2,2.166656410232134,0.1129068709068709,4,2.1477551020408163,1.5062213749691824,15.464554727693884,1.5062213749691824,7.870012718276572,-4.636868999247239,1,94.0,0.0002901250045397319,128.0,0.0007331249944400042,129.0,0.0011256249999860302,136.0,0.07449208299658494,False,129.0,0.03525433400500333,136.0,0,0
