family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_relative
random_regular,20,1,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.6578947368421053,0.4148406439506549,5.457940833243233,0.4148406439506549,3.0000000000000004,-2.4579408332432333,1,19.0,0.0001772499963408336,24.0,0.00021308300347300246,25.0,0.0003663750030682422,25.0,0.01419812499807449,25.0,0.05286945900297724,25.0,0,1.0
random_regular,20,2,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.8105263157894735,0.4100413494866611,5.8255078260835536,0.4100413494866611,3.0000000000000013,-2.82550782608355,1,14.0,0.00015604199870722368,25.0,0.00021429100161185488,28.0,0.0005180829975870438,28.0,0.010454833005496766,28.0,0.05740866700216429,28.0,0,1.0
random_regular,20,3,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.0,4,2.6052631578947367,0.5273276984107449,5.5839615048524545,0.5273276984107449,3.0000000000000018,-2.583961504852455,1,13.0,0.00017741699411999434,26.0,0.0001990409946301952,26.0,0.00035245800245320424,26.0,0.010057833002065308,26.0,0.05455991700000595,26.0,0,1.0
random_regular,20,4,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.0,4,2.5526315789473686,0.584176862513547,5.623615303910836,0.584176862513547,2.9999999999999996,-2.623615303910835,1,14.0,0.00022279200493358076,26.0,0.00026149999757763,26.0,0.0004324589972384274,26.0,0.011013417002686765,26.0,0.06651995900028851,26.0,0,1.0
random_regular,20,5,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.0,4,2.5526315789473686,0.6954117260533074,5.630892184065913,0.6954117260533074,3.0,-2.6308921840659143,1,15.0,0.0003862079975078814,25.0,0.000875917001394555,26.0,0.0007786249989294447,26.0,0.01369962500029942,26.0,0.061324583999521565,26.0,0,1.0
random_regular,20,6,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.710526315789474,0.5226969192196131,5.823540643837262,0.5226969192196131,2.9999999999999996,-2.8235406438372634,1,12.0,0.00020220800070092082,26.0,0.00025550000282237306,28.0,0.0003850840002996847,28.0,0.01166604200261645,28.0,0.057279084001493175,28.0,0,1.0
random_regular,20,7,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.1,6,2.8421052631578947,0.3191022936545317,5.679064958875651,0.3191022936545317,3.0,-2.679064958875651,1,17.0,0.00016979100473690778,24.0,0.00023320800391957164,26.0,0.0003416250037844293,26.0,0.012195041999802925,26.0,0.05339966600149637,26.0,0,1.0
random_regular,20,8,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.7263157894736842,0.4126609544764677,5.686856925999788,0.4126609544764677,3.0000000000000018,-2.6868569259997845,1,17.0,0.00022087500110501423,26.0,0.0002607500064186752,27.0,0.0005367499979911372,27.0,0.011680457995680626,27.0,0.0520692920035799,27.0,0,1.0
random_regular,20,9,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.15,5,2.6578947368421053,0.5297025951890313,5.412802866794724,0.5297025951890313,3.000000000000001,-2.4128028667947232,1,19.0,0.00020091600163141266,25.0,0.0003965840005548671,25.0,0.0005256250005913898,25.0,0.011170542005856987,25.0,0.05907200000365265,25.0,0,1.0
random_regular,20,10,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.15,5,2.8105263157894735,0.3576105086897314,5.6016304946807125,0.3576105086897314,3.0,-2.6016304946807125,1,10.0,0.00017350000416627154,24.0,0.000232832993788179,26.0,0.000337709003360942,26.0,0.00965849999920465,26.0,0.05403604199818801,26.0,0,1.0
random_regular,20,11,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.1,5,2.8473684210526318,0.3599562159879794,5.618055103375113,0.3599562159879794,3.0000000000000013,-2.618055103375112,1,17.0,0.00021779099915875122,25.0,0.0002998330019181594,26.0,0.00042508299520704895,26.0,0.009945375000825152,26.0,0.058423875001608394,26.0,0,1.0
random_regular,20,12,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.0,5,2.6526315789473682,0.5385352865171344,5.796608839913219,0.5385352865171344,2.9999999999999996,-2.796608839913217,1,19.0,0.00022637499932898208,28.0,0.00028658299561357126,28.0,0.0004033329969388433,28.0,0.011216874998353887,28.0,0.058959624999260996,28.0,0,1.0
random_regular,20,13,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.736842105263158,0.39597737653643733,5.7129952995584565,0.39597737653643733,3.000000000000001,-2.7129952995584565,1,13.0,0.00023954200150910765,26.0,0.0002885840003727935,27.0,0.0005562910009757616,27.0,0.013404999997874256,27.0,0.06012341700261459,27.0,0,1.0
random_regular,20,14,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.15,5,2.731578947368421,0.45740859744613993,5.544761103716341,0.45740859744613993,2.999999999999999,-2.5447611037163393,1,15.0,0.0002413749971310608,25.0,0.0003561249977792613,25.0,0.00050179199752165,25.0,0.015027834000648,25.0,0.0613143750015297,25.0,0,1.0
random_regular,20,15,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.636842105263158,0.5850983663299567,5.8163893054766485,0.5850983663299567,3.0,-2.816389305476649,1,19.0,0.0002657919976627454,28.0,0.0003908750004484318,28.0,0.0004972920069121756,28.0,0.013564374996349216,28.0,0.05641620800452074,28.0,0,1.0
random_regular,20,16,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.2,7,3.163157894736842,0.1792626188092323,5.674640006335167,0.1792626188092323,2.9999999999999996,-2.674640006335164,1,15.0,0.00020366600074339658,24.0,0.0002589170035207644,26.0,0.0005004999984521419,26.0,0.012766208004904911,26.0,0.05572241700429004,26.0,0,1.0
random_regular,20,17,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.6210526315789475,0.5270170860709565,5.590165524159215,0.5270170860709565,3.0,-2.590165524159218,1,11.0,0.00018937500135507435,25.0,0.00022658300440525636,26.0,0.00040499999886378646,26.0,0.013308542002050672,26.0,0.05465479099802906,26.0,0,1.0
